frame_s3_261.jpg,632,600,713,713,7
frame_s3_261.jpg,185,143,316,294,7
frame_s3_261.jpg,883,7,1029,143,7
frame_s3_262.jpg,631,599,710,712,7
frame_s3_262.jpg,183,142,312,292,7
frame_s3_262.jpg,882,4,1032,142,7
frame_s3_263.jpg,627,600,710,709,7
frame_s3_263.jpg,182,140,312,292,7
frame_s3_263.jpg,885,2,1041,139,7
frame_s3_264.jpg,624,597,708,706,7
frame_s3_264.jpg,182,139,311,291,7
frame_s3_264.jpg,883,2,1043,139,7
frame_s3_265.jpg,622,595,706,705,7
frame_s3_265.jpg,181,136,311,287,7
frame_s3_265.jpg,884,5,1043,137,7
frame_s3_266.jpg,620,593,706,703,7
frame_s3_266.jpg,181,133,311,285,7
frame_s3_266.jpg,881,6,1047,134,7
frame_s3_267.jpg,619,591,707,701,7
frame_s3_267.jpg,180,130,309,282,7
frame_s3_267.jpg,882,6,1050,131,7
frame_s3_268.jpg,620,588,707,700,7
frame_s3_268.jpg,179,129,309,279,7
frame_s3_268.jpg,882,8,1049,132,7
frame_s3_269.jpg,620,585,708,700,7
frame_s3_269.jpg,178,124,307,276,7
frame_s3_269.jpg,885,11,1050,130,7
frame_s3_270.jpg,621,584,707,695,7
frame_s3_270.jpg,178,121,305,274,7
frame_s3_270.jpg,886,11,1055,125,7
frame_s3_271.jpg,620,582,708,693,7
frame_s3_271.jpg,176,117,305,269,7
frame_s3_271.jpg,887,11,1054,118,7
frame_s3_272.jpg,620,579,707,692,7
frame_s3_272.jpg,176,112,305,265,7
frame_s3_272.jpg,884,12,1056,115,7
frame_s3_273.jpg,620,576,707,690,7
frame_s3_273.jpg,177,109,305,262,7
frame_s3_274.jpg,620,574,707,689,7
frame_s3_274.jpg,175,107,305,260,7
frame_s3_275.jpg,620,573,707,688,7
frame_s3_275.jpg,175,104,305,259,7
frame_s3_276.jpg,620,573,708,687,7
frame_s3_276.jpg,176,103,306,258,7
frame_s3_277.jpg,624,574,710,688,7
frame_s3_277.jpg,177,102,306,257,7
frame_s3_278.jpg,627,573,716,687,7
frame_s3_278.jpg,180,103,308,256,7
frame_s3_279.jpg,630,573,724,687,7
frame_s3_279.jpg,183,102,310,255,7
frame_s3_280.jpg,631,574,726,688,7
frame_s3_280.jpg,182,100,314,255,7
frame_s3_281.jpg,635,573,727,690,7
frame_s3_281.jpg,185,96,319,252,7
frame_s3_282.jpg,640,574,730,689,7
frame_s3_282.jpg,190,95,322,251,7
frame_s3_283.jpg,647,573,735,688,7
frame_s3_283.jpg,194,91,325,249,7
frame_s3_284.jpg,649,573,745,689,7
frame_s3_284.jpg,197,89,328,246,7
frame_s3_285.jpg,651,571,746,690,7
frame_s3_285.jpg,199,89,330,245,7
frame_s3_286.jpg,654,571,747,690,7
frame_s3_286.jpg,199,87,332,242,7
frame_s3_287.jpg,657,571,751,691,7
frame_s3_287.jpg,200,84,331,240,7
frame_s3_288.jpg,661,570,754,691,7
frame_s3_288.jpg,202,81,334,239,7
frame_s3_289.jpg,667,571,760,689,7
frame_s3_289.jpg,202,78,336,237,7
frame_s3_290.jpg,669,571,766,690,7
frame_s3_290.jpg,203,73,342,237,7
frame_s3_291.jpg,671,570,766,692,7
frame_s3_291.jpg,205,72,342,235,7
frame_s3_292.jpg,674,571,767,694,7
frame_s3_292.jpg,206,70,343,234,7
frame_s3_292.jpg,374,567,464,680,4
frame_s3_293.jpg,675,574,770,697,7
frame_s3_293.jpg,207,68,344,232,7
frame_s3_294.jpg,677,576,774,700,7
frame_s3_294.jpg,208,66,345,231,7
frame_s3_295.jpg,682,576,776,698,7
frame_s3_295.jpg,212,65,346,229,7
frame_s3_296.jpg,688,575,786,701,7
frame_s3_296.jpg,216,66,348,228,7
frame_s3_297.jpg,692,577,789,704,7
frame_s3_297.jpg,218,65,352,226,7
frame_s3_298.jpg,696,578,794,705,7
frame_s3_298.jpg,221,63,353,223,7
frame_s3_299.jpg,703,578,802,706,7
frame_s3_299.jpg,224,60,359,221,7
frame_s3_3.jpg,117,21,740,664,3
frame_s3_300.jpg,712,580,808,707,7
frame_s3_300.jpg,230,56,365,223,7
frame_s3_301.jpg,716,580,816,709,7
frame_s3_301.jpg,238,54,372,221,7
frame_s3_302.jpg,726,581,826,710,7
frame_s3_302.jpg,242,52,377,218,7
frame_s3_303.jpg,732,581,829,711,7
frame_s3_303.jpg,245,48,384,219,7
frame_s3_304.jpg,736,580,835,711,7
frame_s3_304.jpg,251,48,388,216,7
frame_s3_305.jpg,742,581,844,711,7
frame_s3_305.jpg,257,47,391,215,7
frame_s3_306.jpg,750,581,850,711,7
frame_s3_306.jpg,260,45,396,214,7
frame_s3_307.jpg,756,582,856,711,7
frame_s3_307.jpg,262,41,403,213,7
frame_s3_308.jpg,763,583,866,712,7
frame_s3_308.jpg,269,41,407,212,7
frame_s3_309.jpg,772,581,870,712,7
frame_s3_309.jpg,276,38,412,209,7
frame_s3_310.jpg,778,582,881,713,7
frame_s3_310.jpg,281,37,416,206,7
frame_s3_311.jpg,840,588,948,710,7
frame_s3_311.jpg,291,6,439,184,7
frame_s3_312.jpg,316,85,483,285,7
frame_s3_313.jpg,377,48,557,270,7
frame_s3_314.jpg,427,63,616,311,7
frame_s3_315.jpg,433,72,644,341,7
frame_s3_316.jpg,320,45,564,325,7
frame_s3_317.jpg,179,71,447,364,7
frame_s3_318.jpg,141,127,402,410,7
frame_s3_319.jpg,107,129,345,397,7
frame_s3_320.jpg,224,200,429,442,7
frame_s3_321.jpg,368,182,540,389,7
frame_s3_322.jpg,443,119,604,300,7
frame_s3_323.jpg,1128,599,1226,708,7
frame_s3_323.jpg,524,112,673,277,7
frame_s3_324.jpg,578,136,725,303,7
frame_s3_324.jpg,1166,619,1256,711,7
frame_s3_325.jpg,1135,544,1232,665,7
frame_s3_325.jpg,582,93,727,250,7
frame_s3_326.jpg,1059,420,1151,532,7
frame_s3_326.jpg,467,498,597,715,7
frame_s3_326.jpg,570,9,704,125,7
frame_s3_327.jpg,583,13,703,144,7
frame_s3_327.jpg,1007,419,1092,519,7
frame_s3_327.jpg,478,477,597,715,7
frame_s3_328.jpg,862,368,938,457,7
frame_s3_328.jpg,472,6,589,122,7
frame_s3_328.jpg,380,433,495,706,7
frame_s3_329.jpg,796,346,870,431,7
frame_s3_329.jpg,418,6,530,106,7
frame_s3_329.jpg,335,408,437,678,7
frame_s3_330.jpg,832,363,907,450,7
frame_s3_330.jpg,459,11,570,127,7
frame_s3_330.jpg,375,420,475,689,7
frame_s3_331.jpg,848,389,920,471,7
frame_s3_331.jpg,486,36,597,153,7
frame_s3_331.jpg,399,441,501,703,7
frame_s3_332.jpg,868,398,940,481,7
frame_s3_332.jpg,520,51,624,168,7
frame_s3_332.jpg,427,451,527,703,7
frame_s3_333.jpg,895,406,969,489,7
frame_s3_333.jpg,462,460,556,704,7
frame_s3_333.jpg,548,59,653,174,7
frame_s3_334.jpg,838,416,908,492,7
frame_s3_334.jpg,423,467,515,709,7
frame_s3_334.jpg,1018,13,1131,122,7
frame_s3_334.jpg,501,86,603,198,7
frame_s3_335.jpg,479,82,577,190,7
frame_s3_335.jpg,978,12,1081,119,7
frame_s3_335.jpg,402,450,495,678,7
frame_s3_335.jpg,800,399,857,468,7
frame_s3_336.jpg,781,373,847,447,7
frame_s3_336.jpg,392,428,481,656,7
frame_s3_336.jpg,463,69,561,172,7
frame_s3_336.jpg,951,8,1048,105,7
frame_s3_337.jpg,788,400,849,470,7
frame_s3_337.jpg,422,447,506,670,7
frame_s3_337.jpg,488,110,579,210,7
frame_s3_337.jpg,953,37,1046,139,7
frame_s3_338.jpg,812,410,863,476,7
frame_s3_338.jpg,453,455,535,666,7
frame_s3_338.jpg,522,123,611,221,7
frame_s3_338.jpg,972,52,1067,150,7
frame_s3_339.jpg,987,49,1080,146,7
frame_s3_339.jpg,479,443,560,650,7
frame_s3_339.jpg,547,119,634,214,7
frame_s3_339.jpg,832,396,891,464,7
frame_s3_34.jpg,709,298,1000,639,3
frame_s3_340.jpg,469,437,550,636,7
frame_s3_340.jpg,967,40,1060,137,7
frame_s3_340.jpg,533,111,619,207,7
frame_s3_340.jpg,811,387,862,449,7
frame_s3_341.jpg,479,393,554,587,7
frame_s3_341.jpg,807,338,868,404,7
frame_s3_341.jpg,956,12,1042,100,7
frame_s3_341.jpg,532,77,617,169,7
frame_s3_35.jpg,901,343,1237,672,3
frame_s3_35.jpg,126,216,321,511,3
frame_s3_351.jpg,548,16,616,92,7
frame_s3_351.jpg,120,343,197,520,7
frame_s3_351.jpg,170,54,250,141,7
frame_s3_351.jpg,430,295,469,350,7
frame_s3_352.jpg,486,68,567,162,7
frame_s3_352.jpg,43,110,140,208,7
frame_s3_352.jpg,0,442,67,653,7
frame_s3_352.jpg,348,392,399,449,7
frame_s3_36.jpg,267,286,464,601,3
frame_s3_36.jpg,506,10,554,51,5
frame_s3_37.jpg,293,330,498,660,3
frame_s3_37.jpg,723,57,757,94,7
frame_s3_37.jpg,553,36,603,79,5
frame_s3_38.jpg,328,360,527,690,3
frame_s3_38.jpg,625,40,678,84,5
frame_s3_39.jpg,290,348,517,691,3
frame_s3_40.jpg,419,254,667,694,3
frame_s3_41.jpg,422,246,683,701,3
frame_s3_42.jpg,466,217,754,695,3
frame_s3_43.jpg,425,180,748,698,3
frame_s3_43.jpg,693,145,927,493,3
frame_s3_474.jpg,139,279,528,661,3
frame_s3_474.jpg,372,211,671,472,3
frame_s3_474.jpg,973,196,1201,573,3
frame_s3_474.jpg,726,200,957,452,3
frame_s3_475.jpg,92,260,476,661,3
frame_s3_475.jpg,339,195,652,466,3
frame_s3_475.jpg,955,178,1198,577,3
frame_s3_475.jpg,701,184,942,450,3
frame_s3_476.jpg,94,258,472,657,3
frame_s3_476.jpg,340,195,650,464,3
frame_s3_476.jpg,957,177,1197,574,3
frame_s3_476.jpg,702,182,943,449,3
frame_s3_477.jpg,95,259,472,655,3
frame_s3_477.jpg,342,194,649,462,3
frame_s3_477.jpg,959,176,1200,576,3
frame_s3_477.jpg,703,180,942,449,3
frame_s3_478.jpg,94,259,475,657,3
frame_s3_478.jpg,344,193,649,464,3
frame_s3_478.jpg,961,176,1204,576,3
frame_s3_478.jpg,702,178,944,448,3
frame_s3_479.jpg,94,257,476,653,3
frame_s3_479.jpg,348,189,650,472,3
frame_s3_479.jpg,965,175,1202,575,3
frame_s3_479.jpg,703,177,946,451,3
frame_s3_480.jpg,94,251,482,659,3
frame_s3_480.jpg,346,188,656,476,3
frame_s3_480.jpg,966,174,1206,579,3
frame_s3_480.jpg,702,174,950,446,3
frame_s3_481.jpg,95,251,481,658,3
frame_s3_481.jpg,353,185,652,478,3
frame_s3_481.jpg,966,170,1210,577,3
frame_s3_481.jpg,706,173,952,445,3
frame_s3_482.jpg,101,248,493,662,3
frame_s3_482.jpg,355,183,653,465,3
frame_s3_482.jpg,968,163,1217,573,3
frame_s3_482.jpg,708,172,960,442,3
frame_s3_483.jpg,103,248,489,663,3
frame_s3_483.jpg,361,181,667,457,3
frame_s3_483.jpg,714,170,964,442,3
frame_s3_483.jpg,962,166,1245,462,3
frame_s3_484.jpg,108,248,495,663,3
frame_s3_484.jpg,362,178,664,450,3
frame_s3_484.jpg,976,158,1231,568,3
frame_s3_484.jpg,718,166,971,440,3
frame_s3_485.jpg,110,244,497,653,3
frame_s3_485.jpg,370,175,669,460,3
frame_s3_485.jpg,978,155,1238,566,3
frame_s3_485.jpg,721,165,975,437,3
frame_s3_486.jpg,112,241,497,657,3
frame_s3_486.jpg,368,172,668,454,3
frame_s3_486.jpg,983,156,1237,563,3
frame_s3_486.jpg,723,160,980,436,3
frame_s3_487.jpg,110,236,504,660,3
frame_s3_487.jpg,374,169,672,456,3
frame_s3_487.jpg,990,151,1243,559,3
frame_s3_487.jpg,726,158,980,436,3
frame_s3_488.jpg,115,234,508,658,3
frame_s3_488.jpg,376,168,684,460,3
frame_s3_488.jpg,985,150,1247,563,3
frame_s3_488.jpg,728,154,984,439,3
frame_s3_489.jpg,119,232,507,652,3
frame_s3_489.jpg,383,165,678,453,3
frame_s3_489.jpg,991,147,1252,563,3
frame_s3_489.jpg,734,153,990,433,3
frame_s3_490.jpg,115,229,506,650,3
frame_s3_490.jpg,390,161,680,447,3
frame_s3_490.jpg,998,143,1254,564,3
frame_s3_490.jpg,738,151,999,434,3
frame_s3_491.jpg,115,227,510,648,3
frame_s3_491.jpg,389,157,692,444,3
frame_s3_491.jpg,999,142,1258,563,3
frame_s3_491.jpg,737,149,999,434,3
frame_s3_492.jpg,116,221,502,646,3
frame_s3_492.jpg,393,155,689,439,3
frame_s3_492.jpg,1004,141,1259,561,3
frame_s3_492.jpg,737,146,1004,432,3
frame_s3_493.jpg,118,218,497,644,3
frame_s3_493.jpg,391,149,689,443,3
frame_s3_493.jpg,1003,141,1260,560,3
frame_s3_493.jpg,741,145,1001,431,3
frame_s3_494.jpg,117,216,503,648,3
frame_s3_494.jpg,389,148,691,433,3
frame_s3_494.jpg,1000,139,1261,560,3
frame_s3_494.jpg,743,144,1002,429,3
frame_s3_495.jpg,117,213,499,642,3
frame_s3_495.jpg,392,146,687,441,3
frame_s3_495.jpg,1000,139,1258,562,3
frame_s3_495.jpg,740,141,1001,430,3
frame_s3_496.jpg,117,212,503,643,3
frame_s3_496.jpg,391,145,693,442,3
frame_s3_496.jpg,1000,140,1259,559,3
frame_s3_496.jpg,739,139,1001,429,3
frame_s3_497.jpg,118,208,500,642,3
frame_s3_497.jpg,395,146,690,436,3
frame_s3_497.jpg,1002,140,1258,558,3
frame_s3_497.jpg,741,140,1006,429,3
frame_s3_498.jpg,117,205,504,642,3
frame_s3_498.jpg,394,145,690,435,3
frame_s3_498.jpg,999,139,1262,556,3
frame_s3_498.jpg,742,138,1004,428,3
frame_s3_499.jpg,115,206,504,639,3
frame_s3_499.jpg,392,142,694,435,3
frame_s3_499.jpg,1001,139,1261,555,3
frame_s3_499.jpg,740,139,1005,427,3
frame_s3_500.jpg,115,204,503,635,3
frame_s3_500.jpg,395,140,693,432,3
frame_s3_500.jpg,1001,140,1263,554,3
frame_s3_500.jpg,742,136,1006,425,3
frame_s3_501.jpg,112,202,503,633,3
frame_s3_501.jpg,397,138,693,429,3
frame_s3_501.jpg,1000,139,1264,555,3
frame_s3_501.jpg,743,134,1008,425,3
frame_s3_502.jpg,115,197,497,630,3
frame_s3_502.jpg,399,136,694,424,3
frame_s3_502.jpg,1001,136,1265,553,3
frame_s3_502.jpg,743,132,1009,422,3
frame_s3_503.jpg,116,196,505,634,3
frame_s3_503.jpg,399,135,697,418,3
frame_s3_503.jpg,1002,132,1269,550,3
frame_s3_503.jpg,746,129,1011,422,3
frame_s3_504.jpg,121,194,502,632,3
frame_s3_504.jpg,401,134,696,417,3
frame_s3_504.jpg,1004,128,1267,550,3
frame_s3_504.jpg,748,128,1017,416,3
frame_s3_505.jpg,121,195,509,628,3
frame_s3_505.jpg,398,130,703,416,3
frame_s3_505.jpg,1004,125,1267,549,3
frame_s3_505.jpg,749,131,1019,417,3
frame_s3_506.jpg,127,191,506,624,3
frame_s3_506.jpg,399,130,709,410,3
frame_s3_506.jpg,1004,125,1268,547,3
frame_s3_506.jpg,748,127,1020,416,3
frame_s3_507.jpg,126,188,508,623,3
frame_s3_507.jpg,402,127,707,410,3
frame_s3_507.jpg,1007,123,1269,544,3
frame_s3_507.jpg,753,124,1023,415,3
frame_s3_508.jpg,132,188,509,617,3
frame_s3_508.jpg,405,126,708,410,3
frame_s3_508.jpg,1011,120,1274,544,3
frame_s3_508.jpg,755,122,1026,412,3
frame_s3_509.jpg,132,185,505,615,3
frame_s3_509.jpg,410,124,703,408,3
frame_s3_509.jpg,1013,122,1272,539,3
frame_s3_509.jpg,756,120,1029,413,3
frame_s3_510.jpg,131,181,514,616,3
frame_s3_510.jpg,414,119,713,406,3
frame_s3_510.jpg,1015,122,1271,545,3
frame_s3_510.jpg,758,116,1032,409,3
frame_s3_511.jpg,133,181,516,615,3
frame_s3_511.jpg,418,118,718,405,3
frame_s3_511.jpg,1017,123,1272,538,3
frame_s3_511.jpg,765,113,1033,406,3
frame_s3_512.jpg,139,178,518,610,3
frame_s3_512.jpg,416,115,722,402,3
frame_s3_512.jpg,1019,119,1269,533,3
frame_s3_512.jpg,766,112,1038,405,3
frame_s3_513.jpg,142,174,518,619,3
frame_s3_513.jpg,418,115,725,398,3
frame_s3_513.jpg,1024,118,1267,531,3
frame_s3_513.jpg,767,110,1044,403,3
frame_s3_514.jpg,145,176,522,617,3
frame_s3_514.jpg,424,113,723,398,3
frame_s3_514.jpg,1022,115,1272,530,3
frame_s3_514.jpg,771,111,1041,400,3
frame_s3_515.jpg,146,171,532,609,3
frame_s3_515.jpg,424,111,723,395,3
frame_s3_515.jpg,1025,113,1271,527,3
frame_s3_515.jpg,773,109,1045,399,3
frame_s3_516.jpg,147,171,530,604,3
frame_s3_516.jpg,425,108,728,391,3
frame_s3_516.jpg,1028,112,1270,522,3
frame_s3_516.jpg,777,107,1047,399,3
frame_s3_517.jpg,150,167,528,600,3
frame_s3_517.jpg,427,107,733,388,3
frame_s3_517.jpg,1025,108,1266,519,3
frame_s3_517.jpg,778,103,1050,398,3
